"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"278","Adjusting to PCT @ Mission Dolores Park https://t.co/NGK6buoFuY",FALSE,0,NA,2017-05-07 17:11:23,FALSE,NA,"861267226866966532",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","carlabena",0,FALSE,FALSE,"-122.4275","37.75833333"
"279","""Magnifico!""  This fun family ordered our popular family style menu  PERSONRAISINGHANDSINCELEBRATION  COLTWO  @ Mozzeria https://t.co/tZCCvq1VE6",FALSE,1,NA,2017-05-07 17:10:57,FALSE,NA,"861267118838427648",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MozzeriaSF",0,FALSE,FALSE,"-122.42488","37.76489"
"280","So good  SMILINGFACEWITHSMILINGEYES  @ Tartine Bakery https://t.co/SLjWRhzrfd",FALSE,0,NA,2017-05-07 17:09:38,FALSE,NA,"861266787882737668",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","carlabena",0,FALSE,FALSE,"-122.42431","37.76131"
"281","Pocket knife delivery from France! A bunch of old favorites and a few new finds. Swing by the<e2><80><a6> https://t.co/QphEj6dc0v",FALSE,0,NA,2017-05-07 17:06:01,FALSE,NA,"861265878041669632",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Bernalcutlery",0,FALSE,FALSE,"-122.42361","37.76176"
"282","5/7/2017 #Blueface #woman with #anthropomorphic #human #shells as a #crown and below her #feet<e2><80><a6> https://t.co/ksl6HC4fcM",FALSE,0,NA,2017-05-07 17:05:18,FALSE,NA,"861265699536351232",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rmckeon",0,FALSE,FALSE,"-122.418215","37.752127"
"283","#sunday #morning #roses #grow #garden #life #beauty #growth #flower #flowers @ Mission District,<e2><80><a6> https://t.co/FgkbzmUjCj",FALSE,0,NA,2017-05-07 17:00:47,FALSE,NA,"861264560719880193",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mystarpower",1,FALSE,FALSE,"-122.42","37.76"
"284","MEDIA  CRESCENTMOON  NOCHE <e2><80><a2> last night was so fun! Delicious food and drinks, great conversation with other<e2><80><a6> https://t.co/zg28R8TXdA",FALSE,0,NA,2017-05-07 16:50:54,FALSE,NA,"861262073493368832",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","buffalobybay",0,FALSE,FALSE,"-122.42086887","37.76016387"
"285","#PrinceoftheMission @ Mission District, San Francisco https://t.co/DnzWHfR2OA",FALSE,0,NA,2017-05-07 16:30:51,FALSE,NA,"861257028391628801",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mroakland",0,FALSE,FALSE,"-122.42","37.76"
"286","Bailemos en las calles. Viva!  PARTYPOPPER  DANCER  COLONE  @ Mission District, San Francisco https://t.co/P9LGlnhxbV",FALSE,0,NA,2017-05-07 16:17:32,FALSE,NA,"861253676203114496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","pmocampo",0,FALSE,FALSE,"-122.42","37.76"
"287","Waiting patiently for his pizza arizmendi_valencia @ Arizmendi: Mission https://t.co/aOPlRFXRcW",FALSE,0,NA,2017-05-07 15:53:07,FALSE,NA,"861247534018297856",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","johnpenguin6",0,FALSE,FALSE,"-122.42079351","37.75252873"
"288","#sunrise #sunny #shadow #morning #air #walk #breeze #sunday @ Mission District, San Francisco https://t.co/nHB3Yoa9GW",FALSE,0,NA,2017-05-07 15:47:44,FALSE,NA,"861246178125590528",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mystarpower",1,FALSE,FALSE,"-122.42","37.76"
"290","Patches #diy @ DIY https://t.co/YVfac0TdqH",FALSE,0,NA,2017-05-07 15:43:46,FALSE,NA,"861245180317503489",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","deizearcos6",0,FALSE,FALSE,"-122.416153","37.7590218"
"291","Patches @ DIY https://t.co/5zKQw9lqNS",FALSE,0,NA,2017-05-07 15:41:45,FALSE,NA,"861244670122352640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","deizearcos6",0,FALSE,FALSE,"-122.416153","37.7590218"
"292","#upgrade! Joked with @dodeja that we'll probably only use this set for a couple years because<e2><80><a6> https://t.co/BHruQmdBWz",FALSE,0,NA,2017-05-07 15:35:15,FALSE,NA,"861243033924358146",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","nams",0,FALSE,FALSE,"-122.42060318","37.76713777"
"293","Later: Every 1st Sunday night of the month, it<e2><80><99>s the Kally Price Old Blues &amp; Jazz Band<e2><80><a6> https://t.co/lior5duqgo",FALSE,0,NA,2017-05-07 15:25:00,FALSE,NA,"861240454532145153",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AmnesiaBar",0,FALSE,FALSE,"-122.42128403","37.7593317"
"294","Early show! The Hot Baked Goods are a band of young jazz musicians playing hot tunes of the<e2><80><a6> https://t.co/IR8fQa1AJu",FALSE,2,NA,2017-05-07 14:55:52,FALSE,NA,"861233126005030912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AmnesiaBar",0,FALSE,FALSE,"-122.42128403","37.7593317"
"295","Divination Day morning and the golden chair awaits the<e2><80><a6> https://t.co/7fB6yG0MqL",FALSE,0,NA,2017-05-07 14:24:59,FALSE,NA,"861225351514640385",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","wisestars",0,FALSE,FALSE,"-122.42","37.76"
"296","Mission District  -  a virtual outdoor art gallery full of vibrant murals. Throughout the<e2><80><a6> https://t.co/kd9eKVSpe7",FALSE,1,NA,2017-05-07 13:44:57,FALSE,NA,"861215279162044417",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lawbertarian",0,FALSE,FALSE,"-122.42","37.76"
"300","Just a few more weeks in the city, so we had to get some cool mural shots  SMILINGFACEWITHSUNGLASSES  COLTWOVICTORYHAND 
San Francisco, May<e2><80><a6> https://t.co/lGMB9RqISK",FALSE,0,NA,2017-05-07 09:59:41,FALSE,NA,"861158589020467200",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","caitlinleamon",0,FALSE,FALSE,"-122.42089507","37.76299557"
"301","Having some fun during our 500hr YTT.  FACEWITHTEARSOFJOY  THUMBSUPSIGN  COLTWO 
@yogayely veganbunny  HUGGINGFACE  FACETHROWINGAKISS 
.
.
#yogalove #lovestoryyoga<e2><80><a6> https://t.co/bGlHwgjzyq",FALSE,2,NA,2017-05-07 09:35:30,FALSE,NA,"861152503207002113",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","YogaWithPatsy",0,FALSE,FALSE,"-122.4217487","37.7653664"
"302","One of the best things about YTT....are the people you meet along the way.  PERSONWITHFOLDEDHANDS  COLTWO  SPARKLES  HEARTWITHRIBBON 
@yogayely<e2><80><a6> https://t.co/vMKpXzvNg3",FALSE,1,NA,2017-05-07 09:30:54,FALSE,NA,"861151343247069185",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","YogaWithPatsy",1,FALSE,FALSE,"-122.4217487","37.7653664"
"303","This visual felt so alive. #grayareafestival #digitalart @ Gray Area Art + Technology https://t.co/mrgmrkJqbk",FALSE,0,NA,2017-05-07 08:54:00,FALSE,NA,"861142059540983808",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","seeMOUSErun",0,FALSE,FALSE,"-122.41856091","37.75448754"
"306","Today was fun , worked my first off site event for the Aquarium in<e2><80><a6> https://t.co/6P04bMHr9y",FALSE,0,NA,2017-05-07 07:46:49,FALSE,NA,"861125150611263488",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","__FJM__",0,FALSE,FALSE,"-122.42","37.76"
"308","Working for #lawrocksglobal tonight at the Chapel. #onassignment #lawrocks #sf #sanfrancisco<e2><80><a6> https://t.co/Wzxd75Bbl0",FALSE,1,NA,2017-05-07 06:47:44,FALSE,NA,"861110283103862784",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","nickopix",1,FALSE,FALSE,"-122.42139473","37.76053837"
"309","#missiondolorespark #dolorespark #mission #sf #sanfrancisco #bayarea @ Mission Dolores Park https://t.co/V7HS81Unac",FALSE,0,NA,2017-05-07 06:44:58,FALSE,NA,"861109586794868736",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","EddieSaSa",0,FALSE,FALSE,"-122.4275","37.75833333"
"311","The sights of the Mission District #sanfrancisco #blueskies #missiondistrict @ Mission District,<e2><80><a6> https://t.co/sPkHVYgbpi",FALSE,0,NA,2017-05-07 06:18:45,FALSE,NA,"861102988198383616",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sjarnegger",0,FALSE,FALSE,"-122.42","37.76"
"312","A beautiful evening in the Mission District. #blueskies #sanfrancisco @ Mission District, San<e2><80><a6> https://t.co/M0DhImkmP1",FALSE,0,NA,2017-05-07 06:13:07,FALSE,NA,"861101570557181952",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sjarnegger",0,FALSE,FALSE,"-122.42","37.76"
"314","Exploring the #convergence of #art and #technology at the #GrayArea Festival in #SF ~<e2><80><a6> https://t.co/tkESDzUGha",FALSE,0,NA,2017-05-07 06:12:15,FALSE,NA,"861101351404806144",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Snarchitect",0,FALSE,FALSE,"-122.41856091","37.75448754"
"315","Apparently I'm on one... #JNeva #JasonNevermind #thc #craftbeer #sf #sanfrancisco #coffee<e2><80><a6> https://t.co/kLWuafgpiT",FALSE,1,NA,2017-05-07 06:10:21,FALSE,NA,"861100876043309056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","4AMSOUNDS",0,FALSE,FALSE,"-122.4275","37.75833333"
"316"," ROBOTFACE  ROBOTFACE  ROBOTFACE  @ Gray Area Art + Technology https://t.co/G2qTsQDwRf",FALSE,0,NA,2017-05-07 06:08:20,FALSE,NA,"861100365135138822",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","andthelma",0,FALSE,FALSE,"-122.41856091","37.75448754"
"318","Incredible projection mapping piece at the Gray Area Festival @ Gray Area Art + Technology https://t.co/XbFEm331nV",FALSE,0,NA,2017-05-07 05:53:24,FALSE,NA,"861096607902781440",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","odbol",0,FALSE,FALSE,"-122.41856091","37.75448754"
"321"," PURPLEHEART  @ Mission Dolores Park https://t.co/16X4oGkcYD",FALSE,0,NA,2017-05-07 05:35:57,FALSE,NA,"861092215069831168",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SummerGeee",0,FALSE,FALSE,"-122.4275","37.75833333"
"325","This is the one. @ Mission District, San Francisco https://t.co/u03bSSAK2b",FALSE,0,NA,2017-05-07 05:11:19,FALSE,NA,"861086018769997824",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DandiggityOne",0,FALSE,FALSE,"-122.42","37.76"
"326","Late night slice. @ Deja Vu Pizza and Pasta https://t.co/gzsJtxzUa6",FALSE,0,NA,2017-05-07 05:10:45,FALSE,NA,"861085876268519425",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DandiggityOne",0,FALSE,FALSE,"-122.42471","37.7646"
"330","#wallfilth @ Mission District, San Francisco https://t.co/PmSqNxCrS5",FALSE,0,NA,2017-05-07 05:00:13,FALSE,NA,"861083226378563584",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","juliegeb",0,FALSE,FALSE,"-122.42","37.76"
"331","La Mission. #lamission #mission #frisco #rj #sf #bayarea #sanfrancisco #ca #nightphotography @<e2><80><a6> https://t.co/iS5iF4p20K",FALSE,0,NA,2017-05-07 04:54:27,FALSE,NA,"861081771458285570",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","129luxor",0,FALSE,FALSE,"-122.41981026","37.75540882"
"332","#harderbetterfasterstronger #daftpunk # WINEGLASS  TUMBLERGLASS  #music # MULTIPLEMUSICALNOTES  @ Slate Bar https://t.co/i0WGUqRiBW",FALSE,0,NA,2017-05-07 04:52:22,FALSE,NA,"861081250580189184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","thakurign",0,FALSE,FALSE,"-122.41807713","37.76510458"
"335","s/o to leroysf415 for getting me on today! Had too much fun! And to my big cuz jovic0807 for<e2><80><a6> https://t.co/58XgZHMYTn",FALSE,0,NA,2017-05-07 04:32:04,FALSE,NA,"861076141322514432",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DJ_MDA_",0,FALSE,FALSE,"-122.42","37.76"
"336","Meetup with the fam in #sanfrancisco at @samovarlife in the #mission. #chai #cityart @ Samovar<e2><80><a6> https://t.co/qRnU607lOK",FALSE,0,NA,2017-05-07 04:18:27,FALSE,NA,"861072711573008384",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BarryMorris",0,FALSE,FALSE,"-122.42203898","37.76632342"
"337","#JNeva #JasonNevermind #NocturnalRon #vampireonapony #vampirediaries #sf #bayarea #losangeles<e2><80><a6> https://t.co/IKv3YheXol",FALSE,0,NA,2017-05-07 04:08:08,FALSE,NA,"861070117467291648",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","4AMSOUNDS",0,FALSE,FALSE,"-122.4275","37.75833333"
"339","Today Marple &amp; I really nailed #adulting @ WesBurger 'N' More https://t.co/VWFqoMj6BE",FALSE,0,NA,2017-05-07 03:55:49,FALSE,NA,"861067015670333440",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","slightlygilded",0,FALSE,FALSE,"-122.41949","37.76112"
"340","I finally got to try Schmidt's in the Mission! Ok, I cheated a little. This is my friend's<e2><80><a6> https://t.co/HbPCfRuPq9",FALSE,0,NA,2017-05-07 03:46:58,FALSE,NA,"861064789941997568",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msscheesemonger",0,FALSE,FALSE,"-122.41474321","37.75887528"
"343","It's good to have a work dinner in my home town #sfeats<e2><80><a6> https://t.co/QOp79QWxr0",FALSE,0,NA,2017-05-07 03:38:51,FALSE,NA,"861062749392076800",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MikeyCapSF",0,FALSE,FALSE,"-122.4217733","37.76404481"
"344","Locked in a staring contest with the Death Starr wondering if any rhymes are gonna fall out if<e2><80><a6> https://t.co/Fz8Eb9guKk",FALSE,0,NA,2017-05-07 03:27:41,FALSE,NA,"861059936989704194",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","4AMSOUNDS",0,FALSE,FALSE,"-122.4275","37.75833333"
"345","#accuratetho @ Mission District, San Francisco https://t.co/8Z4YAnH2Gm",FALSE,0,NA,2017-05-07 03:25:54,FALSE,NA,"861059488769507328",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","andthelma",0,FALSE,FALSE,"-122.42","37.76"
"346","These two  FACEWITHROLLINGEYES  @ Mission District, San Francisco https://t.co/RQwfQQbbXD",FALSE,0,NA,2017-05-07 03:20:44,FALSE,NA,"861058186727575553",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dacrazigov",0,FALSE,FALSE,"-122.42","37.76"
"348","Molly Tafoya and chocolates in San Francisco? Yes please! #workflow #worktravel #sanfrancisco<e2><80><a6> https://t.co/909tXLSnff",FALSE,0,NA,2017-05-07 03:14:34,FALSE,NA,"861056635145510912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mattyfactory",0,FALSE,FALSE,"-122.41874561","37.76670147"
"351","Smack my ass! or yours tonight!  across from the police station by Elbo Room. Thanks for<e2><80><a6> https://t.co/hr84e6SJIH",FALSE,1,NA,2017-05-07 03:03:46,FALSE,NA,"861053918926721024",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MrBrandyLand",0,FALSE,FALSE,"-122.4214993","37.7627267"
"352","#ThrowSomeDiazOnIt @ Mission Dolores Basilica https://t.co/7xRn3BvTJq",FALSE,0,NA,2017-05-07 03:02:02,FALSE,NA,"861053482446585856",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","xer0shad0w",0,FALSE,FALSE,"-122.4268869","37.76436434"
"354","We bought matching hats made by @Lower_Park. Shoutout to the amazing people at @aldoadf for<e2><80><a6> https://t.co/J4rcq9irwy",FALSE,0,NA,2017-05-07 02:56:49,FALSE,NA,"861052169272926209",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","gregbcuellar",0,FALSE,FALSE,"-122.42","37.76"
"357","Another graduate from my Adolescence Manner's class!  GRADUATIONCAP Congrats Izabell!  CLAPPINGHANDSSIGN  PARTYPOPPER  #dogtraining<e2><80><a6> https://t.co/BuGvYtM3a7",FALSE,2,NA,2017-05-07 02:48:29,FALSE,NA,"861050071172907008",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BePawesome",0,FALSE,FALSE,"-122.41206494","37.76649852"
"363","Yeah I'm cute, but my friends are cuter. @ Mission District, San Francisco https://t.co/Pz7FxUOKzj",FALSE,0,NA,2017-05-07 02:28:59,FALSE,NA,"861045163573071872",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","staceyhipple",0,FALSE,FALSE,"-122.42","37.76"
"364","My w/end work!!! @ The Armory Club https://t.co/RX9M8GPYK8",FALSE,0,NA,2017-05-07 02:28:13,FALSE,NA,"861044971993944064",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","amashmallow888",0,FALSE,FALSE,"-122.4198102","37.7684335"
"365","A couple of stops in the Mission District before heading to SFO and flying back out east. First<e2><80><a6> https://t.co/5gl2m8a3RK",FALSE,0,NA,2017-05-07 02:26:52,FALSE,NA,"861044634532761600",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","foodsnorkel",0,FALSE,FALSE,"-122.42","37.76"
"367","#beerflight at #southernpacificbrewing 
.
#brewery #beer #craftbeer #missionsf #missiondistrict<e2><80><a6> https://t.co/JsSXc0Hc9o",FALSE,0,NA,2017-05-07 01:59:46,FALSE,NA,"861037811545251840",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ekojewelry",1,FALSE,FALSE,"-122.4138978","37.7603473"
"368","Classic #filmnoir #oddmanout about to start at roxie_theater #sanfrancisco #RareNoir series<e2><80><a6> https://t.co/BXi4UcDpsD",FALSE,0,NA,2017-05-07 01:59:16,FALSE,NA,"861037687691780098",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","IndigSF",1,FALSE,FALSE,"-122.42243","37.76474"
"369","#unfiltered Strawberry  STRAWBERRY  season begins ...
.
.
.
.
.
.
.

#vegan #raw #juice #coldpressed<e2><80><a6> https://t.co/BtOlOjGO3W",FALSE,2,NA,2017-05-07 01:55:10,FALSE,NA,"861036655968440320",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdougevans",1,FALSE,FALSE,"-122.42","37.76"
"370","Do you even Derby? #CincoDeDerby  HORSERACING  COLFIVE  @ Mission District, San Francisco https://t.co/1ZB7wafssi",FALSE,0,NA,2017-05-07 01:55:06,FALSE,NA,"861036636297203713",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Kyle_Binford",0,FALSE,FALSE,"-122.42","37.76"
"371","#lit #partybus #dolorespark @ Mission Dolores Park https://t.co/dYfKZ7fhKP",FALSE,0,NA,2017-05-07 01:52:01,FALSE,NA,"861035862989000705",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sfunicornis",0,FALSE,FALSE,"-122.4275","37.75833333"
"373","#TheWomensBuilding  ARTISTPALETTE 
#sanfrancisco #missiondistrict #streetart @ The Women's Building https://t.co/g2prWAFnU7",FALSE,0,NA,2017-05-07 01:45:34,FALSE,NA,"861034237130092544",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RoamingRebecca",0,FALSE,FALSE,"-122.423","37.7614"
"375","#fcbd2017 #fcbd @ Mission: Comics &amp; Art https://t.co/Fxuie1E3t2",FALSE,0,NA,2017-05-07 01:23:52,FALSE,NA,"861028777945702401",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MissionComics",0,FALSE,FALSE,"-122.4194336","37.7609596"
"376","This kid makes me laugh so much  FACEWITHTEARSOFJOY  ROLLINGONTHEFLOORLAUGHING  FACEWITHTEARSOFJOY  lol @ Mission Dolores Park https://t.co/K3VmIwNRHF",FALSE,0,NA,2017-05-07 01:21:24,FALSE,NA,"861028159323504640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","robertnq",0,FALSE,FALSE,"-122.4275","37.75833333"
"379","All the lovely people. Chilling in Dolores Park, eating Tartine. #local #sanfrancisco #honeymoon<e2><80><a6> https://t.co/4tSMyg5Zbe",FALSE,0,NA,2017-05-07 01:13:31,FALSE,NA,"861026171726712832",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","faery_kate",0,FALSE,FALSE,"-122.4275","37.75833333"
"380","""I like it because it was from my point of view, you know? I didnt<e2><80><a6> https://t.co/hyCv7veB4X",FALSE,0,NA,2017-05-07 01:07:43,FALSE,NA,"861024713904070656",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Just_Kasey027",0,FALSE,FALSE,"-122.4275","37.75833333"
"382","#Harley and #Solstice went home together! #muttvillesf #VintageLoveAdopted #doublewhammy @<e2><80><a6> https://t.co/2WAftJUfhC",FALSE,0,NA,2017-05-07 00:57:38,FALSE,NA,"861022176107012096",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.41197","37.76582"
"383","Teeny tiny #Cybil went home. With Dachshunds! #muttvillesf #VintageLoveAdopted @ Muttville<e2><80><a6> https://t.co/YvV8A5qUrP",FALSE,0,NA,2017-05-07 00:56:38,FALSE,NA,"861021925199499264",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.41197","37.76582"
"384","Birthday! #zeitgeist #sanfrancisco #cincodemayo @ Mission District, San Francisco https://t.co/KZJPlm3lWD",FALSE,0,NA,2017-05-07 00:54:20,FALSE,NA,"861021347643875330",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","tommartinezjr",0,FALSE,FALSE,"-122.42","37.76"
"385","It was a day long coming, but my little fireball, #Fuego, found his forever home. Right on,<e2><80><a6> https://t.co/Wf14z1xIP5",FALSE,0,NA,2017-05-07 00:51:48,FALSE,NA,"861020709178486784",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.41197","37.76582"
"387","beautiful show last night @ The Chapel https://t.co/WvLTbXIWMe",FALSE,0,NA,2017-05-07 00:48:20,FALSE,NA,"861019835731521536",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RoseLedig",0,FALSE,FALSE,"-122.42139473","37.76053837"
"390","Aqu<c3><ad> estamos y no nos vamos. @ Balmy Alley https://t.co/9GBz7WyVG5",FALSE,0,NA,2017-05-07 00:45:03,FALSE,NA,"861019010170843138",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheZulaica",0,FALSE,FALSE,"-122.4126331","37.7524536"
"391","Just posted a photo @ Mission Dolores Park https://t.co/ZOjHkHwrz9",FALSE,1,NA,2017-05-07 00:39:41,FALSE,NA,"861017660183728128",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","echoz",0,FALSE,FALSE,"-122.4275","37.75833333"
"394","Dream Collection Agency by @fakekevinbyrd presented at @grayareaorg<e2><80><a6> https://t.co/bVUobfrLRl",FALSE,1,NA,2017-05-07 00:29:36,FALSE,NA,"861015123288367104",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","marybanas",0,FALSE,FALSE,"-122.41856091","37.75448754"
"395","Coffee from Ritual to go with Free Comic Book Day, followed by Guardians of the Galaxy Vol. 2!<e2><80><a6> https://t.co/xOaxFyo2dq",FALSE,0,NA,2017-05-07 00:28:46,FALSE,NA,"861014913493422082",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PatrickKul",0,FALSE,FALSE,"-122.42121334","37.75644168"
"396","Falafel wraps and sun @ Mission Dolores Park https://t.co/PCJWerw7mz",FALSE,0,NA,2017-05-07 00:26:55,FALSE,NA,"861014444712873985",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CourtneyLJ",0,FALSE,FALSE,"-122.4275","37.75833333"
"397","Cali vibes  PALMTREE  
#palmtrees #california #cali #calivibes #sf #sanfrancisco #tree #sun #weekend<e2><80><a6> https://t.co/9s8TRj0Uml",FALSE,0,NA,2017-05-07 00:23:53,FALSE,NA,"861013684356653056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","juliebmnn",0,FALSE,FALSE,"-122.42","37.76"
"399","Lost and found... #streetart #street #streetstyle #streetphotography #art #follow4follow<e2><80><a6> https://t.co/TMBgIxmCzr",FALSE,5,NA,2017-05-07 00:12:13,FALSE,NA,"861010745785556993",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","oscarreyesl",0,FALSE,FALSE,"-122.42","37.76"
"401","Home sweet home @tsubasa650 valbabyyy #saturday @ Mission Dolores Park https://t.co/kk4KUUrSwO",FALSE,0,NA,2017-05-06 23:45:19,FALSE,NA,"861003978074714114",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AliceSparkle",0,FALSE,FALSE,"-122.4275","37.75833333"
"402","#dope @ Mission District, San Francisco https://t.co/sD6tMcq4rj",FALSE,0,NA,2017-05-06 23:42:55,FALSE,NA,"861003373625176064",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DJ_MDA_",0,FALSE,FALSE,"-122.42","37.76"
"403","Went to a very early showing of guardiansofthegalaxy vol 2 this morning (8:15 AM). Fantastic<e2><80><a6> https://t.co/gF1J8lgPhd",FALSE,1,NA,2017-05-06 23:42:39,FALSE,NA,"861003306537275394",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","vlee317",0,FALSE,FALSE,"-122.418993","37.756215"
"404","Today the studio:: writing on the wall while thinking feels so good. Full body gesture. Adds<e2><80><a6> https://t.co/OEfQCnHII7",FALSE,0,NA,2017-05-06 23:41:28,FALSE,NA,"861003006975897607",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","fosterandflo",0,FALSE,FALSE,"-122.42","37.76"
"405","Full house at Borderlands! With @According2Robyn @ Borderlands Books https://t.co/pkiz1tkV96",FALSE,12,NA,2017-05-06 23:35:28,FALSE,NA,"861001497051639808",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MeganofBlushie",0,FALSE,FALSE,"-122.4215054","37.7590223"
"406","Sunny San Francisco Saturday  BLACKSUNWITHRAYS 
#sanfrancisco #missiondelorespark #layover @ Mission Dolores Park https://t.co/JjOABsWiCJ",FALSE,1,NA,2017-05-06 23:34:18,FALSE,NA,"861001205992042496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RoamingRebecca",0,FALSE,FALSE,"-122.4275","37.75833333"
